date,IMCP,ANTAD,AUTOS,TARJETAS
2023-02-01,105.1739274396,166.23545365993598,90.68642893521654,150.4753924759021
2023-03-01,104.931155082,166.0175847644221,90.54398571104122,152.1961134125966
2023-04-01,106.1826940756,166.8425077867323,92.36970533398222,153.90214548794518
2023-05-01,107.0679560998,163.33571248078678,91.89110806900327,153.20698168330605
2023-06-01,107.8081445448,172.86098893690183,95.30501815614106,160.14297070358506
2023-07-01,107.9152986781,169.77054697225535,97.35386001897957,158.5921209442545
2023-08-01,108.5602552069,168.38428748327684,95.5615507833528,159.30349692164347
2023-09-01,109.3404073105,168.664899413966,103.1723263780607,161.35683682908734
2023-10-01,109.6239821872,170.88775359785268,99.65744862480618,163.9919847408751
2023-11-01,110.0468545255,171.00209732597787,98.4597522043663,165.00556322197355
2023-12-01,110.3692150517,170.46024685966123,100.51363190218865,167.09091937050238
2024-01-01,110.7148612931,172.5749046621284,99.2568355455447,167.5448869759011
2024-02-01,111.5721658648,173.60758506820957,98.95423666689851,171.11589692479808
2024-03-01,111.6967565616,168.13038451550574,105.68068180775924,170.90804960307378
2024-04-01,110.7931846053,173.96447886558607,100.67103219736057,171.68057011974008
2024-05-01,110.9251502243,171.84232253503964,102.88079127274902,174.54336430499745
2024-06-01,110.6005818258,170.06627668289346,106.11587051966936,173.2543248133212
2024-07-01,111.5016611155,172.63580399082826,107.12705379091636,178.47491711148805
2024-08-01,111.1724502055,170.4869752739501,107.84515094919406,180.80241873813247
2024-09-01,110.4474435164,172.7264278876954,107.05085196781536,182.94774223409456
2024-10-01,109.3097018803,172.63398389787645,103.1869638482809,183.05226120963738
2024-11-01,110.2202372031,173.1922215132778,111.27096326283312,185.1652707895306
2024-12-01,108.3983704536,172.81460576986464,105.49170560256466,186.94476377590124
2025-01-01,109.4950865062,173.68097650042264,103.57056358671608,190.07901563226685
2025-02-01,110.7731599074,174.28619897521094,106.39197262306108,192.6008171493621
2025-03-01,110.2292283949,174.93687967977453,102.59259695746874,195.3979696911496
2025-04-01,111.3855147997,169.69820218195176,102.49136741699587,198.1719527186741
2025-05-01,111.0657311231,181.5572966573375,103.60971614839902,200.56951385549615
2025-06-01,111.4079756173,177.28449902328128,103.5790627781777,203.0707576394573
2025-07-01,111.7389578832,175.0315322421316,105.82402566011307,203.5350848369045
2025-08-01,112.7062306771,177.6412067893266,107.33023044742964,205.98338663661139
2025-09-01,112.759142986,174.58837487110827,106.41174229312031,207.5871795935464
2025-10-01,113.6321688585,174.99522697022408,110.92959080665103,210.69951252071348
2025-11-01,112.9691914158,174.85553055584992,112.73715038239061,214.74108207934094
