fecha,AGREGADO,Agencias de Viajes,Agregadores,Aseguradoras,Beneficencia,Colegios y Universidades,Comida Rápida,Educación Básica,Entretenimiento,Estacionamientos,Farmacias,Gasolineras,Gobierno,Grandes superficies,Guarderías,Hospitales,Hoteles,Misceláneos,Médicos y dentistas,No definido,Otros,Peaje,Refacciones y ferretería,Renta de Autos,Restaurantes,Salones de belleza,Supermercados,Telecomunicaciones,Transporte Aéreo,Transporte Terrestre de Pasajeros,Ventas al detalle (Retail)
2024-01-30,15.121802018419753,15.441048952115466,12.713922738982712,7.767022483626443,15.57139773979697,2.8425790527763235,38.425708605866504,4.9501804979116315,-3.4855556920109274,12.310644268451993,20.94931347946384,8.555611722814428,10.91806547759667,18.68011309552452,29.114866851467376,10.670421604986224,2.598823391643618,28.244203704982667,22.01665483289092,69.07361597320974,14.43016223417512,16.91377611261001,23.281100374625964,-14.431760248078568,9.45361027487438,18.438734468626834,48.68001251229778,13.109271346973728,18.399817563380388,19.012108066895696,15.277667920322632
2024-01-31,14.500602346185174,13.791097404186328,11.637727734808953,7.13528173880895,11.859684868275577,3.1434454679664556,37.26104778258881,5.472731885512623,-12.591079298416108,11.503036103677154,20.17070386507632,8.833130194258635,11.704217743570954,18.365998217161096,22.292588600628807,10.455094443806546,3.1116951684232936,27.25803062902242,21.96911180352564,71.52553792928738,12.658323028798282,15.106559460676,24.62458462782169,-14.805363283531921,9.50575624820793,20.036779857389607,46.494469888363554,12.502228188630738,17.72548165984915,19.518986936890773,15.373632605087295
2024-02-01,15.714583381691336,11.050504179479455,11.821750594616109,8.715724692848587,11.11895456416859,3.9260607696371927,35.91557738995286,8.234389653290105,-16.20848213582576,13.048408941300774,19.86878015799973,9.656002190676503,24.014820838004567,18.9356248352931,3.2149113748696534,10.103541314023856,3.3677685735172416,28.0864834418716,22.251884267239053,72.67792406972349,13.435393555119605,15.099768000221964,25.83791571240472,-13.044398951184627,10.107113930985335,16.570448111650187,46.553845236381406,17.307271845433085,17.81613443156918,20.06891830803302,16.389694520080695
2024-02-02,17.48932505515076,16.3096093429119,13.378795506759758,14.647029321323904,13.71791746257298,7.475054893840231,34.664128650047154,10.262245028859088,-6.4912557532844914,14.43747576600854,20.452711687253696,10.366249583254,26.265737451205474,20.898468658941503,-2.859339129214764,11.035839763707452,5.371805014213601,29.4963027484313,22.194674260658775,79.13119762657654,16.152653547481414,16.674167849735912,25.509763884011043,-13.130540797395346,10.816702702258032,16.828740297299344,46.95919860190801,18.764948656291356,17.888304962679666,22.17729126587659,17.37070091138233
2024-02-03,18.180103412750082,16.549933921056603,14.856005397242425,17.179974243954753,14.049447123728848,9.890810938430116,32.02365985182152,11.707133547843963,-4.658241059088627,15.995599879091268,20.646245029523648,10.767493210668157,29.259509465335086,21.344772967128552,-0.40427318626622477,10.837052141853382,4.357746046118879,29.938338904552236,22.2990373156606,85.03091774634332,16.700100847197746,19.590182727888262,25.29557202972504,-12.889754953204319,11.234201589024254,18.730761849004537,46.162224386759995,23.975215559224747,17.932240621523103,23.295517038880458,17.65563367610777
2024-02-04,18.40529954617755,17.38618981551934,15.601566665964173,17.353745277470875,16.018332551773565,10.435818137460851,29.110088059446493,11.946956664413602,-4.056689430877366,15.55157866010175,20.655314182216436,10.31197215979865,30.23715605306202,22.54922738418459,0.43433445211617655,9.937532582953203,3.400722119526397,29.872546668741702,21.959819072078908,85.08455056160582,16.464260349690157,19.138531551760682,24.770225494611157,-12.48395107034535,10.41958752058153,19.402260043600243,44.15240217620905,23.46969057777171,18.000308008011633,22.886414581646818,17.612690466888687
2024-02-05,18.664739872094778,17.747984680025034,16.711921016193333,17.38969211375225,15.487493429014226,11.016167514454596,26.11270039745205,12.889770622069927,-2.8175488054443747,17.238244739911618,21.014730760200173,10.359675428596283,31.857563493812073,23.023526677474994,-0.9305545340876424,10.9768689801141,2.964199136137299,29.99286508186455,21.57944990344872,84.42420568674558,16.387536340102994,19.653443879600673,24.587861255183938,-14.811640288298575,10.828996562658403,19.098259366321955,48.11777632063023,22.13657380043642,18.409388243956393,22.962864652849444,17.881789661933336
2024-02-06,20.0461505796046,18.94080177956317,18.353280747332885,19.475354725356482,18.69633406885967,15.019795176232122,24.232666308407364,17.71306243846632,1.0327592858299235,14.433475409572742,22.360225555474905,11.213441343124348,41.20037129887126,23.963908136668945,0.952011616817248,11.624301874858013,2.2243507387835115,31.00713912273787,20.411153753387946,84.53073924628919,18.420471273175234,21.085010956363366,24.613114782460872,-16.82829435919948,12.18427258042372,19.371219098847316,50.083226396795176,23.314862038514963,19.303729129604175,23.848887600351855,18.56510463192615
2024-02-07,21.045482757664832,23.326084376684715,20.13255420960135,19.40717956944101,20.22961737050345,15.715564829835039,23.249215892885374,18.033431772535007,10.559267393270837,14.365388652177375,23.18742602654028,11.14533612327796,47.61749365150791,25.249209636843705,6.302421438111036,11.563784269642774,2.455912411502852,31.744640277000087,19.679542905184615,86.26091217174405,20.213534936318524,18.718509409636155,22.662813298085144,-17.270589246535785,12.163565581063585,17.491928605098888,51.23190202340746,23.804098753522485,19.42522349935839,24.72880943660047,18.563537940938538
2024-02-08,19.990396971530924,23.493975004148908,21.32415293431567,18.91805030305711,18.513143379210643,15.043412865353877,22.161330590026804,16.500828561335044,11.057337762856447,13.650216520005873,23.309730205267503,10.309535685788438,23.958227943731202,25.73030766219905,12.537932162235526,12.027456941541688,1.9423950082692794,30.690066433640062,19.479638445254473,83.0639782280326,18.954127906490726,19.607972902668365,22.069422201827575,-18.489033172460367,11.902677244288542,20.290813336915868,52.47134348447076,21.992194088424217,18.793085100013037,25.1858125932361,17.379907783782006
2024-02-09,18.18135882741237,18.222453647323146,21.13171157283416,11.166260221618336,14.840931450651828,10.537451437121,20.951665836782603,13.447863192722052,9.521605160150466,13.828091966704903,22.895202053837068,9.945908661588383,17.050972079501204,24.336601579047667,13.450945103143527,10.62497474801264,1.9710968445360553,29.415971369357823,19.381747022427824,82.22008666017385,13.858418206960335,18.911341720944506,21.652181939899005,-17.693391396068474,11.291950929588332,21.735107622040946,61.07864806148103,16.95683020290678,18.651924710722966,26.471324110221918,16.46510572794295
2024-02-10,18.32438320970052,17.37896862045249,20.00923633100221,10.862919045797664,14.09656708719072,10.986125154622837,20.456148610607343,12.926351075261069,11.3159687700808,11.888621462735385,22.607913145710718,9.698252690605196,20.84601519277086,24.39951585373898,13.78997900015923,9.839043079591779,3.6998551819216337,28.986939422647833,19.487905196958977,83.08891223623637,15.263800655499344,19.368260878755457,21.296436345483517,-17.763457300551934,11.582981733717123,16.19193210596416,70.24716395891848,16.520434766933466,18.98131845702078,28.062587355061996,16.040551879072854
2024-02-11,18.308136302777132,17.426253816552535,20.32965642585437,9.996340003636801,8.030295776553784,19.30339704706769,19.127828449807815,16.447363544792953,12.306315108181096,11.53340353370425,20.348399563469822,10.426925199557529,20.42466626375279,23.330964555943652,12.483478871468675,9.595146219416623,5.025439272572689,29.265736232153305,19.31756832870597,81.14700307906949,16.219147620925558,19.076624079433877,22.160526662346093,-19.119724310327708,12.576581310384164,16.595246650215273,82.28669808906716,16.832647739004745,15.412469066415374,31.223190393703483,15.108906480493648
2024-02-12,18.91573193256319,17.76062210790456,20.298763391671162,11.156659313093256,13.19774297707991,20.3595538145126,17.506406171663482,18.33345160968768,12.382648345803625,9.329823356313828,22.393448305210544,10.632653706464765,19.547973388945554,24.08523013472752,14.218425484755759,9.879625279624195,5.924651956992605,29.180484050008427,19.840754048810048,81.73700423420203,17.24585020566255,19.325486904100607,22.349897687609495,-15.586673393596676,12.739172642277492,18.42436308793629,84.28493452815769,15.779624712003432,18.82753273652911,33.816277174832386,15.579976593722158
2024-02-13,17.970340566980852,17.268858058653535,19.1240402274377,10.583288803459435,10.582985526381574,19.54487189479943,14.38536335546873,19.917937563943035,9.017860343023282,11.65440193945184,22.418481158512947,9.949848218329183,15.672765541254732,23.11510024674925,13.062203340547205,9.22591226349921,6.447507977331535,29.06901904892973,20.958724160394983,84.86875705858459,17.158611364969193,17.807556154806512,23.54550092141258,-13.019755434319405,8.751602665705196,24.982970722237024,84.40196731282352,14.36029490946871,19.412315649644583,33.89021861592399,14.660670661407218
2024-02-14,17.163283115679146,16.377265669954557,18.900601649937773,10.797813799198334,7.705694834645402,18.717947047415244,9.594169251419624,19.941315079470186,5.730009049738649,12.722157651152497,21.615324871531662,9.502111490451655,13.338800603289453,23.493833925298333,7.145239030539233,9.750076270194391,5.933823607985338,28.998042972707776,21.26478019449422,82.91273349414608,15.012921483010869,18.981650600299545,24.53507937693805,-13.226635722810235,2.9761696326977902,25.31222773336001,82.28896602648462,10.082664107069148,19.68702557094613,33.25397878391269,14.505143873053422
2024-02-15,16.39388088699295,15.145285477494546,17.36942181265132,7.434577493800741,9.893703852465434,16.318952434613266,13.446961183336805,20.103625154269576,11.34120122830465,13.000361285459133,19.34444958673844,9.38259874036528,8.183796868267164,21.071457167734657,6.2607967195928875,8.911238471963523,4.523478365319085,28.62907862434246,19.180164335920004,84.43562960602067,13.572405928565889,17.731437291760884,23.26749363067364,-14.976401927764352,9.00063279119266,25.714836507357326,82.89534105853707,5.433719610174941,19.226223337808918,34.149805329201506,15.403536999921991
2024-02-16,17.374914335992013,15.632378471156624,16.81346470814184,9.071500279481414,6.07361536633232,25.71011187901088,13.87985151500123,26.70641614619279,9.189431038312543,12.016081754534502,18.835245446203274,9.624669350750796,12.783590473807067,21.229603152814946,13.746470004275027,8.570161184776074,4.261233435997791,28.570414301688423,18.411489538636637,84.55561539082417,18.775761242447523,17.006952952146108,22.28795291240168,-15.868197037757941,10.24545011638909,24.39705889628546,78.36191176112327,11.65629703128246,18.050111474331025,33.24582982907195,15.556990954576
2024-02-17,18.27140611339286,14.792035651866268,18.706167659501737,11.531853394908625,-2.5010576728190483,28.01150454825582,14.200012876449472,32.590531850194516,15.25276513651663,13.085897876577018,19.1774448259062,10.162455512463653,8.651988015432801,22.827369173841696,14.865153050878627,9.144762892960847,4.062025200685059,29.320670200856043,18.559322969162018,81.90823894945598,19.61247166138528,13.845552381137763,23.029845530176857,-15.216387503001691,10.544345987701817,31.318049589898568,75.18287277176678,9.545618144860642,17.429722656514205,32.82428333182465,16.162174061093356
2024-02-18,18.435380862614267,14.033065275772042,17.926280226870528,12.207533142426843,-4.064634659901134,16.20052158005689,14.653328185759898,27.470809798895363,16.43596065732323,12.645005740631296,20.974049802154738,10.044570385453623,9.178514393260523,23.318933942417292,16.282763884882915,9.73234766148324,3.125956148402727,29.5700092686354,18.094391868756844,79.44275991161706,19.739997316008466,13.890767630377535,22.052232967753728,-15.783151571150642,10.404182610441467,30.15937971625981,70.89656429553489,9.709704574291294,19.42865838281987,31.506268911713637,17.552011337026432
2024-02-19,18.573902641926246,13.476181555924619,18.056758453852588,11.534756204461427,-9.067339524798875,14.838820005914446,14.640031588014624,23.72594935332543,12.719657336825607,12.935216834247074,18.816005448262672,10.300034090961308,10.37112190662161,24.879425844898073,17.39065200021391,8.668936376474681,2.1202805462090804,30.374131034818213,18.37601391550292,78.78703822547949,19.524673985603748,11.958208862466071,22.602830313736554,-16.21139072161243,10.328830619500106,28.912290140911633,66.24462341131895,10.979822642263922,15.032041523079567,29.77295563054258,17.631492546590128
2024-02-20,19.256554653079487,12.291558976870292,18.43728805589904,11.949018346538038,-19.625078377391393,12.036924734045302,16.866287923476246,18.513279299997006,12.691261391103797,12.742723777281459,19.038684764917825,10.71356700742037,13.656670136551549,26.230463434664568,20.208237369250604,9.755420682905118,2.054618709024169,30.510680119186045,17.637223834561237,78.75928588283743,19.499527122339217,12.732173478593435,22.529448817962063,-16.266353911577593,12.480838649237738,22.023014607687365,64.81043343414437,12.33356433626108,13.887132473895795,28.89193279135226,18.965109949181592
2024-02-21,19.880002025501106,11.438154502638865,18.379456475360627,12.084889656825158,-25.713366071327187,16.259988941972654,21.14418904906764,23.342688902656356,13.231264781205795,11.06336068498307,19.62670430616437,11.080709260887444,15.016231584997502,26.11546116669886,27.626422801432177,8.946344512901659,1.4954332613964483,30.63026698699006,17.598219107201704,74.26566343930917,21.569945799970753,12.457274173319632,22.33457195845673,-15.27963997645978,17.988124591241444,20.80768080251984,65.93913215748542,12.003883487490013,13.456881418776376,29.010850250818077,19.06620944349639
2024-02-22,21.156340214422098,11.686315740225526,19.180468621227124,15.043562079080234,-35.266100674559866,26.081330492170192,18.75499102933001,26.070739114560087,11.615939022162026,10.203086025363152,21.9604968238789,11.77723642986879,19.353400182545975,28.852689618398074,34.806882523486586,9.084596814348894,2.517954437638812,31.572089000413357,19.702601789140168,75.67852470284203,24.309003589950347,12.482856897352784,23.077522129049697,-14.431212921305981,12.342860322859222,20.570422552297384,65.04484240165677,19.543979446549827,14.330629672828113,27.9223238048403,18.4926655246631
2024-02-23,21.018853125763247,11.016692633107809,19.566397332643955,14.020857174295953,-36.29672369704307,19.837005229812252,20.459374441436132,20.7631090331466,15.904363909757924,9.521287039376087,22.449023299923628,11.331388923313149,18.95631543012958,29.5282422245888,35.628164727677046,11.40087206829227,2.1560107108396287,31.6223892412347,19.97309242576719,77.16067814259222,21.678955647371254,14.547233739254995,25.492700060712757,-14.45864777917082,11.31916717667146,20.996276109227484,62.83548236316786,17.496378719039257,15.211933578230417,25.57848766599344,18.28406107416636
2024-02-24,19.727225315022455,11.849016099512696,18.29788185266969,11.059066344673253,-36.279024761919935,16.172403206448166,23.051114520074854,15.81039697447494,12.793358923805043,9.018700798850247,22.14439907348568,11.102561403984152,17.996108052188227,27.32429039745626,27.08374185010139,12.285835828296552,1.7719587188803627,30.744188459945164,19.660793344600506,78.62144377945074,19.248269802680753,17.019527709092714,25.66374861337366,-15.10122232687394,10.49556939388487,18.153966137885703,58.62717420168113,17.77539031312027,15.045684639094631,22.10025449613942,17.919546089751694
2024-02-25,19.182876936506503,12.417349942618516,19.48495123092947,10.821963486356568,-34.790023287832895,14.928661244837361,26.350948194554398,14.776561857598741,5.980516816983194,9.4111955034686,22.281843754070156,11.13552646156551,17.19179290035034,26.368863099195046,27.109859708591195,12.536146543259383,2.7589465700645155,30.350693487919226,20.545955731696456,81.01264091158795,18.433479990858164,17.4409726720908,26.071836721960175,-14.67246580993148,10.5065666546947,17.581473825544,52.13875643899123,17.06932659798383,15.847356345470361,19.5959908519786,17.40480699088795
2024-02-26,18.1285009938211,13.100275849124046,19.41284686338285,9.971660458007786,-35.24562863924017,11.840524116107213,28.88628333654087,11.362169508118141,6.778285530232068,8.96422808098086,22.224917967084323,10.83981253026915,15.555329598808612,23.887699989450475,17.603885063107505,13.656119923564841,3.773619680364216,29.49955479353637,20.226943503966872,82.80674060876616,17.13109723418719,19.111885199925933,24.322459296421783,-15.921812346518788,10.712412241735327,16.696045060815205,48.816405900123755,16.88180062917528,17.049761928785788,18.385462273104523,16.52138186374965
2024-02-27,15.763620542152129,13.502721222163105,18.379619588673414,3.680493020106093,-35.54961902074821,3.172012661720564,29.936577009379988,-1.952321221805679,4.262541684879618,7.845919194682239,20.65530301561333,9.927669999585795,9.68183110052152,21.01296389072344,-14.44097209069394,13.112332737951304,2.941629777515124,27.545926325826507,20.32765423061455,83.18494870509201,13.432045238028609,18.37915148990877,23.45215780805662,-15.012646544413593,10.396759014709776,15.65871258645926,46.67871170397384,10.503822954818322,17.316229940797925,16.623332821009054,14.855380555359687
2024-02-28,12.907901953092226,11.641194111598137,17.473958676580622,-2.668059766760681,-38.5713816597361,-8.951208055479833,30.462868473021565,-15.898742124666516,-2.353642328481428,7.125323029399863,19.50255117648987,9.263673263954226,10.459925116953595,16.44908794639142,-30.273488693376226,13.20273372942003,3.2015024108683634,25.68082775782749,20.398009738231636,89.7871427948704,7.636041225360951,18.552609705711635,23.493321087804333,-17.480478948811058,9.870259016831747,14.0336896341293,45.26128650891592,7.12287832601946,14.862644396916563,13.813732613892194,13.766686303284875
2024-02-29,11.260276822547976,6.056284730152295,17.060899437401957,-4.537304989424107,-41.05677712323057,-18.236109236790448,31.084682114663803,-15.398824902693539,-9.919911106574121,6.474372530967584,18.12167232629646,9.462892517377083,11.194564124970919,13.283309981276654,-29.97528538718235,14.11759398387041,2.2013856572959725,25.003184656073913,20.443724313803468,84.07742871947478,5.9633384757047425,16.65716216060359,25.842760752215714,-16.090445876490968,9.563745055690097,11.350744801460765,43.32237537459793,3.8148714578850313,11.977529997102373,12.187599744102616,13.3968567933236
2024-03-01,12.113547578980695,7.881054302688659,14.609558968879266,3.6217999001325776,-41.504999272287044,-18.473382786131804,32.35822979166923,-6.8200078846992485,-10.914558545906921,6.366810195034174,17.83894700687462,11.201756669501565,20.167321671503725,12.626116784921212,-28.736883798796352,13.578259960985589,2.8627466576575804,26.62653520317817,20.923234989379498,81.59299929735315,9.441726774224094,15.095980594236675,25.941983476666575,-14.800935500872715,10.11301202276021,10.534410876073256,42.2946506436444,0.7604405897944158,11.085994952659608,14.000150770278305,14.692668056539448
2024-03-02,13.711859310556004,10.986273639546223,18.313081403681174,8.33183992433018,-39.925790162848514,-15.478294060229796,33.0212944241248,-4.298519712294622,-4.69326221425895,6.319147032640969,18.193647429075376,11.857248344515929,21.254196293312027,14.070934546658886,-30.863522073736277,11.721116989953249,3.28196889437062,28.351052369908412,20.356851600956922,84.95721541444462,12.56103179338913,12.888631641499085,25.383442275456257,-14.061037447906056,10.986549821260082,12.412372372322626,41.96177621109552,4.879399894529555,10.869906921858064,15.679094666655583,15.489322842486738
2024-03-03,14.75213189577188,10.881265853719533,18.928775470578774,8.484793690482501,-39.849666350898026,-13.541399256265946,32.47751373828029,-4.14749555912727,0.4158757859672545,6.103033513022498,18.409951679930302,12.276333221317415,22.364782136143333,15.894803342870926,-29.755566101081104,10.75064693644128,2.3835456308517937,29.368857390943052,19.948313463432477,83.71633581823049,13.04717402859211,12.704793929274222,25.77353933282754,-14.149667410726066,11.211609684734947,13.509498336230264,40.873516668368616,9.78431858613563,11.832182485402324,16.38843936780425,16.103518861205472
2024-03-04,15.523615090289205,10.59875258041735,19.67550108386099,9.150094229637142,-39.260793890701386,-9.301703858475209,32.03151269074236,-2.430838500476653,-0.2885273123296638,5.848619672542014,18.613694322783672,12.619995072602341,23.891539780160993,16.95860779658423,-20.84456447530462,10.26988973889733,1.960523714622027,30.471692244896076,19.84328308091903,83.73384490735694,13.785439465283284,12.860026226627088,27.01006194991201,-13.77521893254145,11.194123327787207,14.212958775560192,41.13477257377308,13.011626096655077,12.63184912920991,16.55320123484862,16.920670306060934
2024-03-05,17.66929954442976,9.917212377082627,21.61280696777702,15.054119616852374,-38.923902640420074,3.630401005519567,32.59395827405094,8.969589395993696,1.1618530353754855,8.637435731828523,20.062997463364393,13.598058112260993,29.79017322173633,19.12197739104936,-2.078951732327582,10.74426419022976,2.9721471694553077,32.68888993095187,20.30714399799891,85.104115884187,17.33669561548646,14.250225520624332,27.470464915794114,-15.124412982104232,11.662261324309755,15.29743537305232,40.40950655169034,13.386973579156988,13.119420276980115,17.965317082123022,18.453297681449765
2024-03-06,20.874785619427954,10.660272559615807,23.24677474957574,22.07799849782858,-35.00778805680214,15.719883165194757,33.169921847797156,21.216251582890173,8.920154428412527,11.69583679546955,21.130504369916714,14.795296978861538,30.195013496771654,21.85441875305348,10.793747219275097,11.577591464246455,3.5751528002437984,34.879800526703995,20.30182537987507,82.779638246141,23.740974242475904,13.602794773766973,27.58637579756603,-13.022566400608316,11.988279250796365,16.85789189643442,42.43798071736057,25.23015685029598,15.367336618947618,20.371827889047474,21.126501195390627
2024-03-07,21.975167291652177,16.66820626513737,21.44126582391344,26.01748335392216,-31.741978980207314,26.821118985971786,32.222876840086734,22.5676383095626,18.074855972122446,13.861497245220367,22.43117023108804,14.369077761998945,31.98149504028966,23.455340475502105,18.055778679858882,11.711053177278103,5.11523269224833,35.55865953486909,20.060952482260774,88.3637242345949,26.149450848747634,15.730755062705079,25.03205752299945,-14.363990442939766,11.344552467900726,17.26936907685662,48.757725787537,28.557882684627838,17.85712819303437,20.76436624085969,19.879633438810906
2024-03-08,20.751580295574893,16.102143322883492,27.016661536369508,17.55473114296705,-31.41292617389096,28.55005350919166,30.942155765954627,16.067721408247444,21.496848625482812,13.641469591289493,22.33841423349272,12.870161032190413,17.66479930536926,22.300986998891158,23.4893240491485,11.31024181301601,4.805623368964593,34.0618613869224,19.236055827879653,92.16068593442853,22.67603464742607,15.939058788473073,24.00599132322176,-15.170056190243338,11.056320188095063,17.843401008786476,55.02063961603497,27.932474597888667,17.75627867419547,20.02000340402892,18.95640484719219
2024-03-09,18.92429146469183,13.369967803412505,24.035104517449774,10.146535119199974,-32.70880614844261,22.009000552383544,30.248229500456297,13.665791749878275,20.36891570164304,14.100456446888515,21.699370877276618,12.237883217388053,11.903138163580989,20.54970045420377,28.744489980320196,12.351868947024249,4.14529780499169,32.89311377117821,19.230048651824173,89.22643147159629,19.266222653039527,15.517247259214543,24.202432594607455,-17.070339800158692,11.463724430886096,18.938139209706293,61.00540038100398,25.457803380522126,13.473143929627554,19.494684658880907,18.454091497000363
2024-03-10,17.49036608806069,13.059225847938913,23.420239505771324,9.33946690270034,-33.11478699306479,24.627799299447528,29.877955275014255,17.532863201026736,19.780604308798452,13.567328244876348,18.882097063327173,11.596764020157819,10.732275304601702,17.906542501986635,28.11742638996942,13.165886870954669,4.46634355481519,31.721444011940488,19.63541738109697,90.60246472917378,19.181827535906194,13.746339184287686,23.976713070805015,-17.014062046108904,10.870088522530207,18.08670551889443,67.55582753108634,20.96374711846259,4.214026568283937,17.955880027677296,17.063386620054064
2024-03-11,17.535364856243486,13.0286439602863,23.731654001123974,9.453194654978198,-32.81826479472252,31.652895132922364,31.06162220489321,24.223463574605855,23.45751291534011,10.879487040347886,21.265002950832738,11.564306320627129,10.11510990328659,16.7855040201445,29.824284532869434,14.802889849859529,5.219371964866871,31.131320718043952,19.65230307746215,92.73980223180716,20.192262572195364,15.021338503360878,23.51427027931239,-16.339096751424627,11.391441276653088,18.29123366062096,71.80179751837046,16.9438141538103,0.9220519994131593,17.94822211938215,16.972568141867086
2024-03-12,16.58286875143657,13.212614124907251,22.708823601930728,8.112175766584215,-28.774292009830404,29.145580798485877,30.943962022723642,27.288742845665503,26.318771842215575,6.3057649853480084,20.681755628859612,11.102566272247484,8.54914239523477,14.430879184276845,25.937977836998417,14.407262554580868,5.75869999170961,30.09218278149292,19.3638087378971,90.94940788574061,19.35172001243246,14.897909700757909,24.22896145464191,-15.096054531459297,11.287177437561674,18.250358460957735,73.69125301740809,19.417039281798605,-3.774287682254024,17.18290446638806,16.633134714881045
2024-03-13,13.805296731728028,12.987674840956876,20.5659813567765,7.034199557610959,-29.051253221126828,16.613368514824042,31.082896179456064,22.58053901219083,23.98513512866484,3.7536510789756554,19.225292268550305,10.43784122097644,6.561953347483023,10.871613010021655,21.053453077629943,14.003759723814307,6.090911649160615,28.7876970703389,18.660726962950257,92.89690436322573,15.384403723738455,15.511621909644507,23.841377437468907,-15.908675808696227,11.360078864017348,17.939828937891722,74.27789597978713,7.795404415061949,-5.832716997240786,13.312152600030238,13.835186813431777
2024-03-14,12.25306775619662,11.521191894959799,25.081768158595086,3.8211596192440274,-29.86478211405198,0.038411462899341074,31.980312804862336,21.87556030888877,20.97975525805317,-0.7847179361067325,17.934917376250166,9.89889083661915,2.9228764535806233,6.90119976724546,18.314473333913792,13.405863231933907,5.433360395229736,27.5640868058122,18.634034849275988,91.89389453367254,11.678149011892819,15.138032991272595,24.65537237881615,-16.163076785376578,12.099202159423482,20.319793122285372,70.97829530451033,-0.42711185748272223,-3.250807671232862,11.56387046451973,15.716595700892425
2024-03-15,11.931195747344285,11.244745043359993,15.847485931459435,4.630043022584769,-28.2142183325372,3.766843433382736,33.0697293902549,29.534981304979436,12.436068927972824,-1.4147634292134554,17.546350773185125,10.057574720993708,5.714683531475135,7.095850188942808,18.160666107197134,14.10819402049876,4.367149031001557,27.486295228304552,19.216440955335344,88.29132707221802,13.261662747716748,15.344848753301433,22.98476649490338,-16.40859424297844,11.920898341260031,18.282565580208306,69.58927551866543,6.066526593638937,-1.263525932614803,9.30540154336839,15.63434292790047
2024-03-16,13.996961706947847,11.967133871829704,16.313332018792252,10.823957110106555,-26.218851637696694,23.040878646750436,33.77002832119989,42.22041041460574,8.940015794214593,-2.716520424857539,18.463272655637688,11.268255835118293,11.832022205553857,8.691806261982293,26.33406603228835,13.612867766261408,4.791774734477638,28.394984747952005,20.593065946086273,89.75775743861055,17.97362138991555,16.821207851611597,24.70732294326007,-12.132890905299798,12.138647053594832,16.292424486606617,68.58806952519109,8.733035231852675,5.370984965112029,10.477183062647777,16.35872101816104
2024-03-17,15.852995658012684,13.42110327951271,19.15338461100013,11.754158145453543,-25.139488254117403,22.130166338135123,34.4605895649765,38.41057702993379,10.42846693066197,-3.4636664044449548,24.519548867199333,12.493051288355304,13.168086328888357,11.155436412517327,27.745894334760337,13.63481200500817,4.372843220948316,29.89746996373715,20.936465773348235,91.95683186151942,19.74457139626756,18.47966462787486,23.866360777041702,-11.222524304463313,13.700504559305356,18.344783265058958,66.27528861372228,10.922215240016213,10.284008191417398,14.596531744380606,18.08628787175749
2024-03-18,15.634277483836707,14.121977523320398,18.875004750040365,10.869186062228103,-25.52413818709679,12.73159626385039,34.01888147434969,30.607931417951228,12.452142408919324,-1.129721202645137,19.417437764457862,12.31570146836706,14.018054685554816,11.35848638618806,18.862317594095117,11.512431046185375,3.030774757226291,30.137158143822735,20.59583702709285,87.80879727924126,19.69572735253814,15.81046701886269,24.770862483268886,-14.840472585159253,12.794462212551203,17.809600747955194,68.5547915196701,11.75638796849998,12.928414216268155,13.944069422643269,17.889174600028785
2024-03-19,16.581144933546916,15.695476622089583,18.74308736842131,12.745304040910174,-19.404311559790667,11.79311111872065,33.44115783885045,25.10471943568876,13.77888710699067,-4.37562634425628,20.178544717813416,12.79303453028848,13.885519262153515,12.700263113252197,24.513046867344045,11.746582406325745,3.0094879169896607,30.9670595973509,21.199251569882286,84.79500606937826,20.963944734828413,15.247860401014757,25.09942473477002,-16.97990266506462,12.62355103045535,18.78627604393125,69.400430076059,17.511690948821936,18.970525663454573,15.160734535556605,18.23052815578378
2024-03-20,18.96092581613038,16.421381555098268,20.47631149391707,15.494275607108912,4.002434766839045,22.88865309580511,34.71028936155135,33.58764002744062,13.39174063012175,-5.318440044250919,22.093116205577186,13.626242474430445,15.984483445959585,16.30559629964492,37.13692211777258,12.229294004803732,2.229915117235467,32.25879570641463,23.021222386098287,87.49437043951826,23.93624800689986,15.69934567153668,24.934119311609674,-15.66225517339393,13.174791301701468,23.507212339656682,68.67509710504369,22.142064875315597,22.560843319822016,18.178595348554087,20.023879849035815
2024-03-21,23.78223203924186,21.805532760546278,21.84138391682346,24.92230769465678,26.569292740207917,47.54091602027004,37.25374455485266,50.74814106187991,15.038127806323237,-1.894968518093781,26.02022276553455,17.092035380643324,23.601572943904834,22.67227296607384,53.197481799980764,16.086730147503154,4.471735974985654,35.480242760233146,27.576197352551063,86.41048864799961,30.88861504731349,16.997421428907135,28.170256728764404,-12.161502737275736,15.007769616905076,26.414896864090615,70.12581090306983,36.34896149758842,22.315738867478434,22.474727049957785,22.23373371247029
2024-03-22,24.611176200940935,21.361404976716003,28.298957908940096,27.484925088149538,35.62854293573039,49.83027758337014,38.171729206652664,55.40730029197013,20.36180358100066,-1.2309277568253638,26.512644705352805,17.469396319246595,23.420137346676505,23.166507299680195,58.57748103656939,17.243880988959408,4.818954527218108,35.75812276766241,28.278866463040437,87.31523250897995,30.35343256749633,13.170993214609753,30.11549663930274,-11.700087741404399,14.996026060056044,28.723901614975528,67.07848870841198,31.40671426314666,20.117921760112083,23.94899266036771,22.595819393720806
