fecha,IGAE,ActividadIndustrial,FBCF,IMCP,ANTAD,AUTOS,TARJETAS,Desempleo,IMSS,EPU,INPC,TC,TIIE,Balanza,BMV,INDPRO
2007-12-01,83.6413270526,93.0985179359,90.5434404495,84.1513258714,92.46337143704999,75.05406072070535,,3.6583987994,14222534.0,90.0562958347878,65.049056,10.84839,7.529473684210527,-335137.6000000015,29536.830078125,102.3803
2008-01-01,84.133775159,92.899664937,91.9843363721,85.2180602506,93.74455238009757,79.14238642594246,,3.8891192237,14291853.0,107.64438312693937,65.350564,10.91001,7.516363636363636,-1116246.0,28793.640625,102.2448
2008-02-01,84.2515710798,94.8660589358,94.2317733324,85.8258013318,94.10704599286981,75.67611125568075,,3.6438768034,14313348.0,49.85234542416611,65.544834,10.76653,7.4995,-1618489.6000000015,28918.51953125,101.8438
2008-03-01,83.0886951732,92.7272708282,92.4460149214,85.5217727049,94.36644694353683,72.89818166455929,,3.6979314392,14330341.0,49.7280218161537,66.019891,10.73131,7.504444444444445,-566784.8000000007,30912.990234375,101.5336
2008-04-01,84.689093539,92.7589884529,93.0186712306,85.8662244517,94.53909915233383,75.87606645841991,,3.6002554752,14350985.0,63.56647756686399,66.170127,10.51535,7.495454545454546,-740876.3000000007,30281.41015625,100.8785
2008-05-01,84.2439526632,92.8725242356,95.0910559904,86.2316581015,95.72509259916637,76.69987721759513,,3.6478927212,14371396.0,51.381887848769715,66.098635,10.43515,7.502857142857143,-745364.4000000022,31975.470703125,100.2674
2008-06-01,84.9165908905,93.9099995175,96.1926613115,86.6241105957,96.3888630049308,76.6964547800113,,3.6545203033,14385399.0,71.72769485999999,66.372168,10.32921,7.5980952380952385,-542225.200000003,29395.490234375,100.0335
2008-07-01,84.8499996916,92.1846719874,97.6937310496,86.7435644665,95.42532860687513,76.28103954692378,,3.8480400978,14385620.0,63.077580849714195,66.742059,10.21552,7.859565217391305,-942775.6999999993,27501.01953125,99.676
2008-08-01,83.9340769764,92.1762471877,92.9146609494,85.6883777647,95.43695135227075,73.58771793952468,,3.8113644818,14402887.0,65.43401456023211,67.127492,10.10951,8.115714285714287,-1747314.0999999978,26290.990234375,98.1111
2008-09-01,83.6879950266,91.4211516386,91.0564962084,85.155949087,95.77325437205685,68.37008272884879,,3.8577273999,14358265.0,86.68493040529418,67.584935,10.64369,8.245714285714286,-1966546.3000000007,24888.900390625,93.7895
2008-10-01,83.7731972182,91.5293081449,91.2175555147,84.0745103408,94.52835007927887,65.47857271692372,,3.9589383552,14312714.0,149.631753522375,68.045486,12.63139,7.7495652173913046,-2597683.5,20445.3203125,94.7219
2008-11-01,82.6380714065,89.9938741844,89.7614027366,83.334103759,96.66876800605186,62.69206852748965,,4.6839563147,14263599.0,112.3501158401983,68.818942,13.11395,7.931052631578948,-2940039.5,20534.720703125,93.4715
2008-12-01,81.711357573,88.985152754,85.6786730802,80.6433569361,89.70995376088644,59.31946180710182,,4.5089549837,14173281.0,105.6292262194961,69.295552,13.42263,8.246190476190478,-1722158.6999999993,22380.3203125,90.8357
2009-01-01,78.1556727861,84.3248760016,81.6295840696,78.4197058807,94.92104928950525,57.63192896867586,33.10100463916475,4.6532648925,14078107.0,126.5903406144318,69.456149,13.89211,7.985714285714285,-1252636.9000000022,19565.140625,88.57
2009-02-01,77.8533892606,83.9623840125,80.9837580661,78.5240424086,95.34867854129416,56.40014507327664,33.39345474207443,5.003567265,13968437.0,185.57082926662,69.609494,14.59664,7.6752631578947375,-1189708.4000000022,17752.1796875,88.031
2009-03-01,77.6631132355,83.2383757178,80.7477519891,78.6397853586,95.69731368845432,53.96773236107801,33.39337099827392,5.0438136224,13905260.0,95.41922196179519,70.00995,14.66953,7.222380952380952,-654605.5,19626.75,86.6528
2009-04-01,76.987615746,83.2666630561,80.1555593064,78.2256799885,95.75873574302194,50.78890292140821,34.00498935559593,5.3269194792,13862402.0,63.58184541284173,70.25499,13.43674,6.3945,-233738.90000000224,21898.849609375,85.9344
2009-05-01,76.627576564,83.0480991611,80.3226270186,75.4900823985,94.3855175143433,48.09993670188547,32.50217400583696,5.6556638477,13828559.0,57.851179257031205,70.050358,13.16209,5.5825000000000005,-142278.79999999702,24331.7109375,85.0665
2009-06-01,77.8427640858,82.8566030366,81.4497146013,77.9640137029,94.50878031952884,51.308857874802094,34.30789397855294,5.4574009776,13788920.0,58.05732565448347,70.179354,13.3418,5.0613636363636365,-527222.6999999993,24368.380859375,84.7459
2009-07-01,79.2322315514,84.7259542337,83.0089607972,78.9250409202,95.38333327522052,50.36976525882623,34.77750841786054,5.6168778814,13792995.0,35.303709433493445,70.370516,13.36541,4.649130434782609,-925536.3999999985,27043.5,85.7027
2009-08-01,79.0764138319,84.6881726951,81.0851911615,79.7201799075,96.73750757617333,51.24615676328651,34.62886667368662,5.7405838912,13811874.0,41.52625984300474,70.538884,13.00803,4.4852380952380955,-423685.80000000075,28129.94921875,86.6426
2009-09-01,79.6730535656,85.9214581739,82.0142973126,79.4751582403,95.6615708372044,50.80121052884585,35.06263539494864,5.8969935841,13820862.0,77.92684882834017,70.892716,13.42115,4.513333333333334,-263255.40000000224,29232.240234375,87.4063
2009-10-01,80.288648113,86.3606012902,81.5190144347,80.3220770371,95.647095331165,53.60260185719047,35.48893556581572,5.5900276125,13856699.0,85.38106902102265,71.107191,13.22566,4.515,556661.5,28646.029296875,87.6419
2009-11-01,81.0873331792,87.6743522234,81.3262383379,81.1826352669,94.33414242004231,52.81186005352403,35.49016878757082,5.3607248841,13905006.0,60.357112821362115,71.476046,13.10937,4.578421052631579,41462.20000000298,30957.109375,88.0221
2009-12-01,81.5545679455,88.0642924675,83.1820088974,81.6941625757,97.30972819462491,53.58483727406558,34.9328907796854,5.2661650976,13981930.0,57.138561792592554,71.771855,12.86309,4.594090909090909,124818.5,32120.470703125,88.3793
2010-01-01,80.8530034784,87.8845596006,84.3480514717,80.7079508803,97.14134895216844,54.34845625175544,35.431007762275925,5.5231136894,14055761.0,102.5767700103908,72.552046,12.80186,4.582,286776.6000000015,30391.609375,89.3426
2010-02-01,81.513567477,87.4910815175,83.8247154681,81.0084597767,98.09184067095244,54.67217340011737,36.3197414800476,5.2277820074,14132453.0,42.24798455550243,72.971671,12.94242,4.6421052631578945,-119528.10000000149,31634.5390625,89.6779
2010-03-01,82.0706073417,88.5240975039,86.0879046979,81.6145712529,98.3732782358947,56.318398677127966,37.42219881090344,5.2684208075,14208808.0,41.271404346439496,73.489725,12.57366,4.5636363636363635,-487788.19999999925,33266.4296875,90.2928
2010-04-01,83.0179069822,89.4879772703,87.1912378014,82.2502395831,98.48541308589398,56.308059374429234,37.089829917533535,5.4643061613,14283009.0,86.82881805670402,73.255565,12.23015,4.595,-142899.30000000075,32687.3203125,90.5991
2010-05-01,82.8531058595,88.9573804588,85.3489718391,82.6230375645,101.56699014949477,56.49147738170478,38.63764581820626,5.2582440857,14340012.0,115.21094448157679,72.793978,12.74282,4.601428571428571,-551862.6999999993,32038.529296875,91.823
2010-06-01,82.8298900824,88.9779599372,85.9227741527,82.7619457974,99.91490654265795,53.374780158466436,37.86542295016464,5.1928482751,14395740.0,45.00507585183824,72.771183,12.71933,4.589545454545455,-903092.1999999993,31156.970703125,91.9928
2010-07-01,83.1170737679,88.735533661,84.2003563653,82.6919950411,100.11353298712453,55.22776271144597,38.41152875299687,5.3235130569,14439357.0,81.62571676228026,72.92919,12.81887,4.613181818181818,-348829.69999999925,32308.740234375,92.3421
2010-08-01,83.3076072499,89.4640272136,86.1222031258,82.6998618842,101.58142168321871,57.68484345845237,38.707065511794426,4.9714028816,14499537.0,62.42527048864155,73.13175,12.76946,4.596818181818182,-188335.3999999985,31679.849609375,92.6805
2010-09-01,83.548894946,88.9668259347,87.0662342653,83.7865030863,101.18484606150938,57.78722395229665,39.49678445166906,5.2138638619,14529779.0,59.98311277674519,73.51511,12.79975,4.5565,23093.0,33330.33984375,92.9537
2010-10-01,83.5151381909,89.024876836,88.2733512098,83.6951142353,102.73550483332339,59.91696253357107,39.64872508925245,5.4193343649,14604036.0,107.32536351539812,73.968926,12.43738,4.523333333333333,-696060.8000000007,35568.21875,92.6903
2010-11-01,83.6826035801,88.8501336856,88.4641167137,84.4700050089,94.50051569898199,59.61459977809942,39.3750796857515,5.346244911,14666477.0,54.69549462075398,74.561581,12.33906,4.556,172372.8999999985,36817.3203125,92.7709
2010-12-01,84.3643173825,89.6709590162,89.4362297242,84.7412231097,104.6167344384609,61.65799189463049,42.970466324187576,5.4709612353,14723054.0,44.01326802011588,74.930954,12.38849,4.60695652173913,-260055.90000000224,38550.7890625,93.6787
2011-01-01,84.4825354017,89.8147822398,91.2134482646,86.1434784036,104.15425025511018,60.48236534219102,42.173736652553686,5.1106047117,14758255.0,58.655428484643416,75.295991,12.12585,4.5495238095238095,1397845.3999999985,36982.23828125,93.4814
2011-02-01,84.6730804434,89.6138696408,88.9464757026,86.0176386027,104.43054971844904,61.69533122402149,42.525075918226065,5.2837575524,14806670.0,50.25858381740637,75.57846,12.07032,4.518421052631578,-352468.8999999985,37019.69921875,93.1102
2011-03-01,85.2074220232,90.2925934716,88.4432704598,85.7181541809,105.23086549041297,60.840422900526356,42.99702420804243,5.0601110961,14861068.0,64.54344606879978,75.723451,11.99917,4.488636363636363,463365.69999999925,37440.51171875,94.0788
2011-04-01,84.3710617861,90.2089858788,89.757505896,85.6986296214,109.49632976954291,62.75138657323469,43.56778809996061,5.1707543406,14905288.0,48.892855828391056,75.717441,11.7184,4.504736842105263,89569.59999999776,36962.62109375,93.7749
2011-05-01,85.5263783248,91.0020471935,92.2840320984,86.1155215421,103.90871064175893,62.149278381433504,44.29114470662728,5.3522686029,14956783.0,37.71227489867631,75.159264,11.6533,4.466363636363637,214939.6000000015,35832.7890625,93.888
2011-06-01,85.869865986,91.841239456,95.7832857325,86.2663612989,106.91848854423478,61.30724657896436,45.025635628059405,5.5783523264,14990427.0,69.66203907291842,75.155508,11.80602,4.492727272727273,-560366.1000000015,36558.0703125,94.172
2011-07-01,86.1302985675,91.6410865534,94.6508602348,86.8062524772,107.99221299877783,61.42100474173587,44.31059868477357,5.2735386033,15051971.0,80.08977048765216,75.516107,11.67256,4.471904761904762,-454821.6000000015,35999.33984375,94.636
2011-08-01,86.8420110232,92.073650802,96.7521168273,87.190422973,108.32460056398665,63.57424182302055,46.24913282540064,5.340075318,15086825.0,102.28373204338874,75.635555,12.23191,4.441304347826088,-208845.19999999925,35721.1015625,95.2749
2011-09-01,86.9464066924,91.9282724901,94.6298399027,87.4470362436,109.8349717805166,64.8329491249793,46.62794169120744,5.2401132992,15143953.0,81.09628579692969,75.821113,13.04452,4.3671428571428565,-1233967.6999999993,33503.28125,95.1961
2011-10-01,86.987575947,93.1387734687,96.566644984,87.6676415865,110.72674617196353,63.70779612272559,46.826194267790605,4.81055309,15196614.0,63.18464108982943,76.332712,13.435,4.368571428571428,-478646.19999999925,36159.98828125,95.8568
2011-11-01,87.6010322464,93.9664721637,97.379073702,86.9091338147,110.047882964139,63.333204630340546,46.95700938335983,5.061315772,15240386.0,95.00619695253513,77.158333,13.69929,4.409000000000001,-182251.0,36829.1484375,95.8485
2011-12-01,87.5531802123,94.4680061639,98.8797051996,88.0508444447,109.9406992403279,68.72443906786589,45.430455872485965,5.0263661984,15318578.0,47.942313564169034,77.792385,13.76888,4.499047619047619,-253199.29999999702,37077.51953125,96.3571
2012-01-01,88.3363833192,94.5746847544,96.9006355484,86.6914709005,111.70290064786937,66.45550455660623,48.59200145396583,4.6688697675,15392652.0,68.6519628173204,78.343049,13.41778,4.4790909090909095,763683.6999999993,37422.6796875,96.9318
2012-02-01,88.5178858634,94.5612341055,97.1286331089,86.8505545571,110.31239764047412,65.90083011240525,48.70455574722125,5.420545466,15458514.0,67.52161493359252,78.502314,12.78306,4.497,860.1999999992549,37816.69140625,97.2435
2012-03-01,88.6915833842,94.6574529404,96.3215849913,87.7670762264,112.80865101859897,68.65059442446005,49.448098989398744,5.11603362,15522991.0,43.30641315513694,78.547389,12.7567,4.497619047619048,921413.3999999985,39521.23828125,96.74
2012-04-01,88.9088108391,95.1542823502,98.6940245415,88.1109607065,114.73315664452521,69.59777523635594,50.04703317664115,4.8903552802,15564491.0,32.63353171152402,78.30098,13.06967,4.483157894736842,-262950.0,39461.0,97.4359
2012-05-01,88.5142038534,94.753720036,98.0810211671,87.1031132611,115.52358525769077,69.53590927299966,51.68706277962647,4.8770845805,15625788.0,66.30916198286303,78.053819,13.66338,4.505454545454546,33560.89999999851,37872.94921875,97.6609
2012-06-01,89.1120784341,95.2353211824,96.5207774558,88.4961132947,116.35796180032317,69.43280661483006,49.7928148453254,4.8546542708,15702685.0,67.71946450568895,78.413667,13.9192,4.492857142857143,106927.20000000298,40199.55078125,97.6663
2012-07-01,89.47218698,95.9838522159,99.6015422715,88.7051656426,116.27198307767299,69.14194140891988,52.18369012388838,4.7232797851,15763444.0,48.794825527868326,78.853897,13.36608,4.4786363636363635,4.0,40704.28125,97.8713
2012-08-01,88.9597387694,94.6221712761,97.2894007966,89.3353312824,115.5455599337341,68.84163402904873,51.945781315268476,4.9394462599,15805185.0,47.963065097204606,79.09054,13.18452,4.493478260869566,322854.799999997,39421.6484375,97.4525
2012-09-01,89.3152663558,95.8699976513,99.5945601466,89.6512211059,116.66426998029628,71.42633369290195,51.245590258159034,4.6713873273,15877103.0,45.94752775264608,79.439119,12.93944,4.5009999999999994,-140131.5,40799.23828125,97.381
2012-10-01,89.2151884501,94.0324394285,97.0573769766,89.8101806237,116.59645303127422,68.78427720276281,52.75052158009351,4.8355615777,15921508.0,57.2613196266181,79.841036,12.891,4.500869565217391,-1484057.6999999993,41619.9609375,97.7193
2012-11-01,90.0843581033,94.8251854337,98.1178840882,90.6762829585,117.86920409231325,70.04230275749859,55.039502487371074,5.2058207857,15953813.0,41.81522161969489,80.383437,13.0746,4.5035,-485364.69999999925,41833.51953125,98.0777
2012-12-01,89.76259628,94.3054642881,94.2764729648,88.8406451672,113.55733090383342,69.34841782366874,53.97170941391175,4.9752377523,16023665.0,59.80223263524104,80.568243,12.87048,4.5073684210526315,119801.80000000075,43705.828125,98.3101
2013-01-01,89.6844498034,94.4352135551,94.656601074,90.1061162215,117.3554443311974,71.89471575432135,54.250761249298705,5.1567106133,16072679.0,67.06057445581781,80.892782,12.699,4.492272727272727,-792287.8000000007,45278.05859375,98.3342
2013-02-01,89.5589280582,95.13950553,96.9873955346,90.6173991005,117.06519270623087,74.16782745670324,54.10676788406413,4.9593274951,16114321.0,36.01390132518956,81.290943,12.72288,4.493157894736842,-866191.1000000015,44120.98828125,98.7941
2013-03-01,89.4970436167,94.1530260265,96.3311367503,90.4184613212,116.52319267161747,73.93516403026273,53.472562847700885,5.0499098909,16175523.0,30.59160794166148,81.887433,12.52472,4.150555555555555,-552298.6000000015,44077.08984375,99.1921
2013-04-01,89.1968366162,93.2926337139,93.4522386035,90.2376491834,116.62265591803722,76.18527994771476,54.45980657840672,5.1188415456,16199583.0,24.387869154264916,81.941523,12.20504,4.018181818181818,-559844.3999999985,42263.48046875,99.1065
2013-05-01,89.9267582212,94.7809778135,95.0715625078,90.9062028658,116.81125265599692,75.79491688923412,53.781689701299584,4.9586119252,16223596.0,27.58124163738443,81.66882,12.31149,4.02,-717061.0,41588.3203125,99.1839
2013-06-01,89.6420503303,93.8346415049,91.7812565677,90.6984839865,117.43898262989698,75.28954244833103,57.88341745240646,5.0711154267,16250899.0,45.01886812697289,81.619238,12.95958,4.0165,-78920.89999999851,40623.30078125,99.3897
2013-07-01,89.6914125411,94.0038455324,93.7196823223,91.0702940012,117.51634462205118,75.54208014495929,56.71615578639304,4.8956868413,16268130.0,71.34398171248371,81.592193,12.76586,4.007826086956522,-11492.79999999702,40837.87890625,99.0814
2013-08-01,90.2571296052,94.9148191685,91.7637419266,91.1632895656,117.45670451771923,73.41724137911517,57.144965931547006,4.8219045003,16304174.0,37.259396662375394,81.824328,12.91781,4.007272727272727,108180.70000000298,39492.37109375,99.6543
2013-09-01,90.1335909882,94.0083970971,91.5849628738,90.6847394389,118.12754493708486,71.8969517335831,59.21585903621217,4.9841769389,16328116.0,49.418029238951476,82.13234,13.07591,3.8165,550485.9000000022,40185.23046875,100.161
2013-10-01,90.4196096019,95.011957185,91.9575257744,91.0203538776,117.30641480715313,72.38569444897213,59.82597421061973,4.8834800821,16376645.0,79.34555354624932,82.522988,12.99922,3.7243478260869565,302286.0,41038.6484375,100.082
2013-11-01,90.2134774873,94.7465549723,90.9922988676,90.8589686175,120.85025759884194,75.42058279209152,59.302566122928845,4.6093519138,16427511.0,49.47553751290242,83.292265,13.07956,3.567,394855.69999999925,42499.12890625,100.3158
2013-12-01,90.7542812757,95.0436519026,93.9221754953,91.9026166634,117.31812637546435,75.30558800746164,60.96524266001475,4.7934143246,16488225.0,15.295198599260292,83.770058,13.00755,3.6245,1103349.5,42727.08984375,100.5175
2014-01-01,90.0152473247,95.1246098094,91.728676247,91.190653911,117.17725979272457,73.22368267441534,60.47720513805476,4.906421152,16496891.0,46.55311457736281,84.519052,13.22302,3.5040909090909094,-687045.3000000007,40879.75,100.1599
2014-02-01,91.1966618437,95.4597869796,94.663796019,91.6506400368,117.74920867173361,74.0549440505035,61.212759318565915,4.8195395042,16547665.0,37.62532821740122,84.733157,13.28078,3.5163157894736843,-68604.0,38782.890625,100.9168
2014-03-01,91.45301427,96.897447431,95.5656959795,91.9265411286,118.88667076300305,72.92935072882098,62.17027099357107,5.2859413441,16592684.0,25.80053875374473,84.965292,13.19508,3.5140000000000002,-463132.5,40461.6015625,101.8942
2014-04-01,91.8717775052,97.4622411363,95.5076843576,92.8521196717,117.70499234039175,73.88532647650268,62.73216889958662,4.9173964647,16672625.0,21.63243989053726,84.806779,13.07084,3.532,81563.09999999776,40711.55859375,101.9928
2014-05-01,92.5483897007,97.5572185248,95.2145381648,92.5892740234,119.69841231986938,76.77096855914674,62.48307240935912,4.9421149595,16748672.0,32.30870856966192,84.535579,12.92473,3.532857142857143,-302922.30000000447,41362.51171875,102.3836
2014-06-01,92.2068070594,97.813903025,95.7312091373,92.696376852,119.27053430575528,76.40898014412969,62.24547247735466,4.8266337161,16797200.0,30.657214601001353,84.682072,12.99576,3.145238095238095,-443896.200000003,42737.171875,102.735
2014-07-01,92.7741787014,97.2154360397,94.2809918421,93.004430738,119.42405578235665,81.53772134431749,63.66982862341336,5.2163635868,16855538.0,12.090349864315042,84.914959,12.99044,3.023913043478261,145781.30000000075,43817.69140625,102.9632
2014-08-01,92.1488330678,96.7670187448,95.5062748407,92.7331215374,119.99274121017503,87.53399660375541,63.78196600433584,4.842735875,16910816.0,27.675089355205117,85.219965,13.14064,3.049523809523809,-895308.5,45628.08984375,102.7688
2014-09-01,92.3594081169,97.4047492423,94.5469466404,92.8124571314,119.01529848953562,79.98199728438507,63.98253492813555,4.7840120447,16979503.0,12.94737373069538,85.59634,13.2352,3.0176190476190476,707049.0999999978,44985.66015625,103.0641
2014-10-01,93.0099412012,98.253745995,98.9577175743,93.1476514044,121.3206707787434,82.78239135593441,64.19620189398404,4.647182523,17045524.0,30.872518539084425,86.069626,13.47625,3.036521739130435,580293.1999999993,45027.51953125,103.0764
2014-11-01,93.1564050646,98.0839490203,98.2621083263,93.730760901,122.1030656373109,85.28481002104425,63.42226607076199,4.6555534675,17117106.0,19.503297083225426,86.763778,13.62161,3.0515789473684207,-1668109.6000000015,44190.46875,103.7126
2014-12-01,93.0513450782,97.8872623033,97.9442121507,93.5133572909,122.96864822411813,83.07011769751185,64.68333849507452,4.1682412301,17187938.0,26.34499862656129,87.188984,14.5129,3.0838095238095242,-406741.59999999776,43145.66015625,103.7044
2015-01-01,93.1176195247,97.5116165758,99.1487940798,93.8688817463,124.14992509224439,89.44452008207713,65.82666975782867,4.39203264,17241108.0,31.711336926933786,87.110103,14.69259,3.0366666666666666,-563817.5,40950.578125,102.8905
2015-02-01,93.4715320604,98.1771503884,96.1700117907,93.9739761659,125.51946596905972,90.69533363192814,67.5427496215877,4.4468659982,17293942.0,22.28947083889465,87.275377,14.92134,3.059473684210526,-520528.5,44190.171875,102.2335
2015-03-01,93.6681556554,97.6593349871,97.2138550394,94.1177531317,125.66573381560879,92.30587690332334,68.15384716796885,4.2755084299,17349607.0,37.876564705477726,87.630717,15.22834,3.0747619047619046,-597025.9000000022,43724.78125,101.8914
2015-04-01,94.5109961269,98.7413422197,100.7569503258,94.3790322786,127.49579255968919,88.82947240560972,68.47089986463351,4.3477796777,17416118.0,18.375567624938963,87.40384,15.22618,3.0435,-970550.1999999993,44582.390625,101.3355
2015-05-01,93.8494644734,97.8685296999,98.6629371306,94.7043724011,127.76549202670502,90.18342919321086,69.88903714092646,4.3854762421,17471789.0,26.27943728913297,86.967366,15.26447,3.0155000000000003,-1663259.8000000007,44703.62109375,100.8883
2015-06-01,94.2951874633,98.3463970934,100.7963723726,94.8367185829,129.68774923618045,93.68193639816369,69.76675755105306,4.4134047871,17538972.0,35.39497226799851,87.113108,15.48304,3.1018181818181816,-1443773.200000003,45053.69921875,100.571
2015-07-01,95.0210850531,99.4305469272,102.7063168875,95.003478065,130.1182778601639,93.86486518575313,70.4044198186896,4.4911454952,17598070.0,40.53707449325389,87.24082,15.93958,3.1004347826086955,-1103614.3999999985,44752.9296875,101.2228
2015-08-01,94.9778326017,99.7675603276,102.2034849678,95.5113741748,131.81947372846165,97.28606202227374,72.11044701580718,4.386937725,17640472.0,51.36443484168305,87.424875,16.53676,3.0771428571428574,-2296123.8000000007,43721.9609375,101.0367
2015-09-01,96.4307257028,101.8532617918,103.3277058608,96.2924732113,131.32578181762253,97.5161941688578,72.75945172502357,4.195666269,17686088.0,56.28963952513516,87.752419,16.85776,3.067619047619048,-1253737.3000000007,42632.5390625,100.7547
2015-10-01,95.2382568486,99.7332932312,99.7363585712,96.6249690962,132.13580248387814,98.51149980338053,72.5489199155512,4.4420062455,17733890.0,26.353205030090344,88.203919,16.564,3.044090909090909,-731876.3000000007,44542.76171875,100.2675
2015-11-01,94.6137408545,99.0028797112,100.9791678701,96.4645779194,131.85684015686962,98.37852387157044,76.11728378289106,4.0642158798,17785228.0,13.533063201290666,88.685468,16.63569,3.0721052631578947,-1716395.299999997,43418.55078125,99.5298
2015-12-01,94.8918389625,99.4619347011,98.6882798614,95.7691121962,134.92483342049667,99.98988794671546,75.29775938294824,4.3069323012,17825380.0,30.03646651464994,89.046818,17.06662,3.2436363636363637,-1676568.0,42977.5,99.0417
2016-01-01,95.0572442889,99.3948958657,99.4387889964,96.9963872139,133.6074186286734,105.26292203504508,76.56616788292352,4.1717624979,17893239.0,53.313437195621695,89.386381,18.07277,3.2805,-804932.9000000022,43630.76953125,99.5607
2016-02-01,95.5508604072,99.5197825318,101.3048689729,96.2893903714,134.01420440310946,101.57470224475864,76.5666684495397,4.2550320258,17949911.0,41.25225588857349,89.777781,18.4731,3.4854999999999996,-1909589.0,43714.9296875,99.0445
2016-03-01,95.0957950302,98.7536682048,99.7026879783,96.4404031094,134.5935630965143,102.32143565171124,77.16548342926419,4.143846366,18000875.0,40.6359952737883,89.910001,17.64905,3.7920000000000003,-1936736.8000000007,45881.078125,98.3096
2016-04-01,95.1868157383,98.7004809173,99.8123912487,95.8825226419,141.88481293691078,105.73048980818997,78.28706652112425,3.8230935617,18048044.0,29.300710167559203,89.625278,17.48768,3.768095238095238,-1925443.0,45784.76953125,98.6421
2016-05-01,95.5218207985,98.9679101144,98.6950309227,96.0857158586,132.86420101435667,110.32214224690915,79.8416054704926,3.9539140453,18117102.0,24.358337545510928,89.225615,18.15419,3.804090909090909,-955765.3999999985,45459.44921875,98.4184
2016-06-01,95.9257038441,98.6790040828,99.2799756324,96.5834801253,137.71598232675603,115.09382080662267,80.70107421814629,3.9216688273,18182255.0,52.31668484018083,89.324028,18.65297,3.8318181818181816,-1326052.0999999978,45966.48828125,98.8833
2016-07-01,95.8317719855,98.6929642033,97.5043019198,96.754488595,139.37038040255558,112.52396990909355,82.10091003599767,3.8114746324,18248586.0,34.59252140957218,89.556914,18.60144,4.263333333333334,-940431.799999997,46660.671875,98.9992
2016-08-01,96.1398469655,98.7913198348,100.7256839439,96.9384957963,140.649503714217,113.4712590403285,82.31363280283571,3.7628251135,18310239.0,27.210355630073792,89.809333,18.47487,4.288260869565217,-918249.0999999978,47541.3203125,98.85
2016-09-01,96.7553160227,99.1500109379,100.47351045,97.064173764,142.1849034413878,115.86142576528395,83.7057592339851,3.844170274,18389961.0,47.65531638908002,90.357744,19.19241,4.331428571428572,-872207.0,47245.80078125,98.7457
2016-10-01,97.0003590631,99.101706216,101.7548287738,97.2795864408,142.02590107030755,117.50928640326211,85.2824852605487,3.5852178659,18446347.0,47.58549766356053,90.906154,18.89241,4.768571428571429,-286225.3999999985,48009.28125,98.7611
2016-11-01,97.2423081007,100.245215314,103.1315443533,97.1421794428,142.78348278940433,113.76724052854755,85.04798230325827,3.5939750222,18505949.0,89.25954907951622,91.616834,20.11846,4.997999999999999,-231370.5,45315.9609375,98.3491
2016-12-01,97.7174279758,99.9369988088,102.8318041586,98.9667633079,143.46449758577776,122.01194938071104,86.90846544956176,3.6364384846,18554818.0,108.77404465597604,92.039035,20.52058,5.568095238095238,-938997.0999999978,45642.8984375,99.0214
2017-01-01,98.0066738913,100.6471041897,100.8876721402,97.7131882576,141.7921190955498,111.366694595316,86.67420681775967,3.5353375165,18619235.0,161.46822549445062,93.603882,21.38527,5.7695454545454545,-581810.9000000022,47001.05859375,98.7611
2017-02-01,97.5461597747,100.1940154004,99.4654318531,98.3787937608,142.45172506320483,110.03043030392601,87.62768853924524,3.4686833878,18683303.0,99.24703755369127,94.14478,20.29054,6.13421052631579,-558237.5,46856.7890625,98.3646
2017-03-01,97.8738131602,100.8881885956,100.4339102413,98.3056414269,143.19307857934982,110.16289664411751,88.16733153437549,3.5268245736,18763532.0,69.89384801077814,94.722489,19.30103,6.314545454545454,-1157083.5,48541.55859375,99.0137
2017-04-01,97.8487406093,99.7891863698,97.285169884,98.5757456535,139.83525723965036,112.31766247841364,90.2162236660521,3.475798118,18830581.0,48.14061572551249,94.838933,18.78748,6.580555555555556,-182812.0,49261.328125,100.0224
2017-05-01,97.6480260137,99.8309821123,99.639794625,98.4237910362,141.8842722244289,108.84802744359334,89.29655980890853,3.5076982466,18894485.0,61.229022870037056,94.725494,18.75566,6.633636363636364,-1526798.8000000045,48788.44140625,100.1408
2017-06-01,98.1556757186,99.9062642183,100.482518839,98.5981844484,142.2060815415726,108.17589156308114,90.35126353697538,3.2768759559,18981417.0,42.05119538825183,94.96364,18.13261,6.85,-808759.1999999955,49857.48828125,100.3471
2017-07-01,97.2939698084,99.1230093998,99.1794116497,98.4158587872,141.97856604953398,107.49152707353402,90.36685838740695,3.2563884119,19049172.0,23.745011828265863,95.322736,17.82834,7.057619047619048,-717619.599999994,51011.87109375,100.1068
2017-08-01,98.3327560993,99.7282104003,100.1018571265,100.3508520283,142.23052866846606,105.00462445112402,91.68193274911343,3.3333464531,19126140.0,52.71893553451954,95.793768,17.80703,7.043478260869565,-1623084.6000000015,51210.48046875,99.6925
2017-09-01,97.1532798143,98.7482198127,99.9738346348,98.2848351131,142.7757089595951,101.44174927640337,91.04585376437764,3.3407483491,19172922.0,27.02212216413927,96.093515,17.83565,7.045238095238095,-1230842.3999999985,50346.05859375,99.7954
2017-10-01,98.4680564941,99.8647855388,99.4851001508,99.1427695917,142.9596197144776,105.61186269787717,92.5014058316649,3.4445542268,19247809.0,67.03946593367142,96.698269,18.8161,7.04,-1392826.0,48625.53125,101.0247
