fecha,IGAE_mom,ActividadIndustrial_mom,FBCF_mom,IMCP_mom,ANTAD_mom,AUTOS_mom,TARJETAS_mom,Desempleo_mom,IMSS_mom,EPU_mom,INPC_mom,TC_mom,TIIE_mom,Balanza_mom,BMV_mom,INDPRO_mom
2009-05-01,-0.0046875551285330275,-0.0026283177501165156,0.0020821243856561367,-0.0355966935769052,-0.014444213592796906,-0.05439702315083528,-0.04520028001709786,0.3287443684999998,-0.0024443367530899707,-5.730666155810525,-0.0029169543144531573,-0.02065201827173979,-0.8119999999999994,91460.10000000522,0.10534637026565186,-0.010150910930024182
2009-06-01,0.01573392776305127,-0.0023085085233498503,0.013934468754257523,0.032246068779334,0.001305098397303972,0.0645825442543635,0.054068493254098016,-0.19826287009999977,-0.002870575349724902,0.20614639745226526,0.0018397818058053517,0.01356123604150028,-0.521136363636364,-384943.90000000224,0.00150594906302004,-0.003775936043751038
2009-07-01,0.017692232980387246,0.02231054075830574,0.018962732313534403,0.012251195467650078,0.00921111596006785,-0.018472305986378057,0.013595395160721946,0.1594769037999999,0.0002954834738382317,-22.753616220990025,0.0027202034107229878,0.0017680623435016862,-0.41223320158102794,-398313.69999999925,0.10416025514909322,0.011226962849123723
2009-08-01,-0.0019685314019382005,-0.00044602584107078513,-0.023448218668121967,0.010024199171041914,0.014097343335647494,0.017249525812256916,-0.0042832368417942135,0.12370600980000024,0.0013678023933643146,6.2225504095112925,0.002389735250122982,-0.02710316718627892,-0.1638923395445131,501850.59999999776,0.03938813659728346,0.010907281117748191
2009-09-01,0.00751678166556502,0.014457647608616675,0.01139324482337667,-0.0030782542193641405,-0.011184543750651699,-0.00872044161346297,0.012448413648165069,0.15640969289999962,0.0006505327823482787,36.40058898533543,0.005003588140246151,0.03126496179177174,0.028095238095238173,160430.3999999985,0.038437400534748534,0.008775750967465079
2009-10-01,0.00769681217402951,0.005097966308846402,-0.006057290554031702,0.010600017269682738,-0.00015133142012846434,0.05367742540187681,0.012084928891526125,-0.3069659715999995,0.0025896082409211374,7.4542201926824845,0.0030207789233589466,-0.014672938886462372,0.001666666666666039,819916.9000000022,-0.02025737772178715,0.0026918316470805337
2009-11-01,0.009898518739929862,0.015097839391464696,-0.002367599712840729,0.010656857770590555,-0.01382214191335951,-0.014861821296134003,3.474886775345354e-05,-0.22930272840000043,0.0034801211780646213,-25.02395619966054,0.005173901653401813,-0.00883164028014205,0.06342105263157904,-515199.299999997,0.07758783784356815,0.004328725221761864
2009-12-01,0.005745580301498521,0.0044377363297227745,0.02256238596053617,0.00628117690617902,0.031055779810165163,0.014530353664636841,-0.01582690794812125,-0.09455978649999963,0.005516862455117177,-3.2185510287695607,0.004130034973041319,-0.01896527181636154,0.015669856459330056,83356.29999999702,0.0368908655673561,0.00404986001487373
2010-01-01,-0.008639607437500807,-0.0020430133792066485,0.01392062298166774,-0.012145455469288358,-0.001731842137485451,0.014150067953383694,0.014158547610759076,0.2569485917999996,0.005266565684909352,45.43820821779825,0.010811772611156734,-0.004771497015930937,-0.01209090909090893,161958.1000000015,-0.0553269805755896,0.010840638479048259
2010-02-01,0.00813674439491141,-0.004487267910564974,-0.0062238102213862945,0.0037164965642437764,0.009737066021608953,0.00593865767956947,0.02477407363877271,-0.2953316819999996,0.005441436568666802,-60.328785454888376,0.005767117164102942,0.010919815720067838,0.06010526315789466,-406304.700000003,0.04008296908734543,0.0037459440910962982
